Block,StateFIPS,State,Carrier,$775 Locations,$550 Locations,Challenge?
540759601011209,54,WV,Frontier,0,3.475942413,N
540759601011250,54,WV,Frontier,0,3.475942413,N
540759601011251,54,WV,Frontier,0,3.475942413,N
540759601011259,54,WV,Frontier,0,3.475942413,N
540759601011269,54,WV,Frontier,0,3.475942413,N
540759601011270,54,WV,Frontier,0,3.475942413,N
540759601011271,54,WV,Frontier,0,3.475942413,N
540759601011272,54,WV,Frontier,0,3.475942413,N
540759601011283,54,WV,Frontier,0,3.475942413,N
540759601011284,54,WV,Frontier,0,3.475942413,N
540759601011285,54,WV,Frontier,0,3.475942413,N
540759601011286,54,WV,Frontier,0,3.475942413,N
540759601011287,54,WV,Frontier,0,3.475942413,N
540759601011288,54,WV,Frontier,0,3.475942413,N
540759601011289,54,WV,Frontier,0,3.475942413,N
540759601011294,54,WV,Frontier,0,3.475942413,N
540759601021079,54,WV,Frontier,0,3.475942413,N
540759601021081,54,WV,Frontier,0,3.475942413,N
540759601021082,54,WV,Frontier,0,3.475942413,N
540759601021083,54,WV,Frontier,0,3.475942413,N
540759601021087,54,WV,Frontier,0,3.475942413,N
540759601021089,54,WV,Frontier,0,3.475942413,N
540759601021090,54,WV,Frontier,0,3.475942413,N
540759601021092,54,WV,Frontier,0,3.475942413,N
540759601021093,54,WV,Frontier,0,3.475942413,N
540759601021094,54,WV,Frontier,0,3.475942413,N
540759601021095,54,WV,Frontier,0,3.475942413,N
540759601021096,54,WV,Frontier,0,3.475942413,N
540759601021097,54,WV,Frontier,0,3.475942413,N
540759601021098,54,WV,Frontier,0,3.475942413,N
540759601021099,54,WV,Frontier,0,3.475942413,N
540759601021100,54,WV,Frontier,0,3.475942413,N
540759601021101,54,WV,Frontier,0,3.475942413,N
540759601021102,54,WV,Frontier,0,3.475942413,N
540759601021103,54,WV,Frontier,0,3.475942413,N
540759601021104,54,WV,Frontier,0,3.475942413,N
540759601021105,54,WV,Frontier,0,3.475942413,N
540759601021106,54,WV,Frontier,0,3.475942413,N
540759601021107,54,WV,Frontier,0,3.475942413,N
540759601021108,54,WV,Frontier,0,3.475942413,N
540759601021118,54,WV,Frontier,0,3.475942413,N
540759601021119,54,WV,Frontier,0,3.475942413,N
540759601021120,54,WV,Frontier,0,3.475942413,N
540759601021121,54,WV,Frontier,0,3.475942413,N
540759601021122,54,WV,Frontier,0,3.475942413,N
540759601021128,54,WV,Frontier,0,3.475942413,N
540759601021129,54,WV,Frontier,0,3.475942413,N
540759601021130,54,WV,Frontier,0,3.475942413,N
540759601021131,54,WV,Frontier,0,3.475942413,N
540759601021132,54,WV,Frontier,0,3.475942413,N
540759601021133,54,WV,Frontier,0,3.475942413,N
540759601021134,54,WV,Frontier,0,3.475942413,N
540759601021135,54,WV,Frontier,0,3.475942413,N
540759601021138,54,WV,Frontier,0,3.475942413,N
540759601021139,54,WV,Frontier,0,3.475942413,N
540759601021140,54,WV,Frontier,0,3.475942413,N
540759601021142,54,WV,Frontier,0,3.475942413,N
540759601021143,54,WV,Frontier,0,3.475942413,N
540759601021144,54,WV,Frontier,0,3.475942413,N
540759601021145,54,WV,Frontier,0,3.475942413,N
540759601021148,54,WV,Frontier,0,3.475942413,N
540759601021149,54,WV,Frontier,0,3.475942413,N
540759601021150,54,WV,Frontier,0,3.475942413,N
540759601021151,54,WV,Frontier,0,3.475942413,N
540759601021152,54,WV,Frontier,0,3.475942413,N
540759601021160,54,WV,Frontier,0,3.475942413,N
540759601021165,54,WV,Frontier,0,3.475942413,N
540759601021168,54,WV,Frontier,0,3.475942413,N
540759601021169,54,WV,Frontier,0,3.475942413,N
540759601021171,54,WV,Frontier,0,3.475942413,N
540759601021172,54,WV,Frontier,0,3.475942413,N
540759601021175,54,WV,Frontier,0,3.475942413,N
540759601021176,54,WV,Frontier,0,3.475942413,N
540759601021177,54,WV,Frontier,0,3.475942413,N
540759601021178,54,WV,Frontier,0,3.475942413,N
540759601021179,54,WV,Frontier,0,3.475942413,N
540759601021180,54,WV,Frontier,0,3.475942413,N
540759601021181,54,WV,Frontier,0,3.475942413,N
540759601021182,54,WV,Frontier,0,3.475942413,N
540759601021183,54,WV,Frontier,0,3.475942413,N
540759601021184,54,WV,Frontier,0,3.475942413,N
540759601021185,54,WV,Frontier,0,3.475942413,N
540759601021186,54,WV,Frontier,0,3.475942413,N
540759601021187,54,WV,Frontier,0,3.475942413,N
540759601021188,54,WV,Frontier,0,3.475942413,N
540759601021189,54,WV,Frontier,0,3.475942413,N
540759601021190,54,WV,Frontier,0,3.475942413,N
540759601021191,54,WV,Frontier,0,3.475942413,N
540759601021192,54,WV,Frontier,0,3.475942413,N
540759601021193,54,WV,Frontier,0,3.475942413,N
540759601021194,54,WV,Frontier,0,3.475942413,N
540759601021195,54,WV,Frontier,0,3.475942413,N
540759601021196,54,WV,Frontier,0,3.475942413,N
540759601021203,54,WV,Frontier,0,3.475942413,N
540759601021204,54,WV,Frontier,0,3.475942413,N
540759601021222,54,WV,Frontier,0,3.475942413,N
540759601021223,54,WV,Frontier,0,3.475942413,N
540759601021224,54,WV,Frontier,0,3.475942413,N
540759601021226,54,WV,Frontier,0,3.475942413,N
540759601022002,54,WV,Frontier,0,3.475942413,N
540759601022008,54,WV,Frontier,0,3.475942413,N
540759601022017,54,WV,Frontier,0,3.475942413,N
540759601022022,54,WV,Frontier,0,3.475942413,N
540759601022023,54,WV,Frontier,0,3.475942413,N
540759601022024,54,WV,Frontier,0,3.475942413,N
540759601022031,54,WV,Frontier,0,3.475942413,N
540759601022033,54,WV,Frontier,0,3.475942413,N
540759601022035,54,WV,Frontier,0,3.475942413,N
540759601022036,54,WV,Frontier,0,3.475942413,N
540759601022050,54,WV,Frontier,0,3.475942413,N
540759601022051,54,WV,Frontier,0,3.475942413,N
540759601022052,54,WV,Frontier,0,3.475942413,N
540759601022079,54,WV,Frontier,0,3.475942413,N
540759601022147,54,WV,Frontier,0,3.475942413,N
540759601022160,54,WV,Frontier,0,3.475942413,N
540759601022161,54,WV,Frontier,0,3.475942413,N
540759601022162,54,WV,Frontier,0,3.475942413,N
540759601022163,54,WV,Frontier,0,3.475942413,N
540759601022164,54,WV,Frontier,0,3.475942413,N
540759601022168,54,WV,Frontier,0,3.475942413,N
540759601022171,54,WV,Frontier,0,3.475942413,N
540759601022172,54,WV,Frontier,0,3.475942413,N
540759601022173,54,WV,Frontier,0,3.475942413,N
540759601022174,54,WV,Frontier,0,3.475942413,N
540759601022175,54,WV,Frontier,0,3.475942413,N
540759601022176,54,WV,Frontier,0,3.475942413,N
540759601022177,54,WV,Frontier,0,3.475942413,N
540759601022178,54,WV,Frontier,0,3.475942413,N
540759601022179,54,WV,Frontier,0,3.475942413,N
540759601022181,54,WV,Frontier,0,3.475942413,N
540759601022182,54,WV,Frontier,0,3.475942413,N
540759601022183,54,WV,Frontier,0,3.475942413,N
540759601022184,54,WV,Frontier,0,3.475942413,N
540759601022185,54,WV,Frontier,0,3.475942413,N
540759601022186,54,WV,Frontier,0,3.475942413,N
540759601022187,54,WV,Frontier,0,3.475942413,N
540759601022188,54,WV,Frontier,0,3.475942413,N
540759601022189,54,WV,Frontier,0,3.475942413,N
540759601022190,54,WV,Frontier,0,3.475942413,N
540759601022191,54,WV,Frontier,0,3.475942413,N
540759601022192,54,WV,Frontier,0,3.475942413,N
540759601022193,54,WV,Frontier,0,3.475942413,N
540759601022194,54,WV,Frontier,0,3.475942413,N
540759601022195,54,WV,Frontier,0,3.475942413,N
540759601022196,54,WV,Frontier,0,3.475942413,N
540759601022197,54,WV,Frontier,0,3.475942413,N
540759601022198,54,WV,Frontier,0,3.475942413,N
540759601022199,54,WV,Frontier,0,3.475942413,N
540759601022200,54,WV,Frontier,0,3.475942413,N
540759601022201,54,WV,Frontier,0,3.475942413,N
540759601022202,54,WV,Frontier,0,3.475942413,N
540759601022203,54,WV,Frontier,0,3.475942413,N
540759601022204,54,WV,Frontier,0,3.475942413,N
540759601022205,54,WV,Frontier,0,3.475942413,N
540759601022206,54,WV,Frontier,0,3.475942413,N
540759601022207,54,WV,Frontier,0,3.475942413,N
540759601022208,54,WV,Frontier,0,3.475942413,N
540759601022209,54,WV,Frontier,0,3.475942413,N
540759601022210,54,WV,Frontier,0,3.475942413,N
540759601022216,54,WV,Frontier,0,3.475942413,N
540759601022217,54,WV,Frontier,0,3.475942413,N
540759601022218,54,WV,Frontier,0,3.475942413,N
540759601022219,54,WV,Frontier,0,3.475942413,N
540759601022221,54,WV,Frontier,0,3.475942413,N
540759601022222,54,WV,Frontier,0,3.475942413,N
540759601022224,54,WV,Frontier,0,3.475942413,N
540759601022235,54,WV,Frontier,0,3.475942413,N
540759601022261,54,WV,Frontier,0,3.475942413,N
540759601022262,54,WV,Frontier,0,3.475942413,N
540759601022263,54,WV,Frontier,0,3.475942413,N
540759601022264,54,WV,Frontier,0,3.475942413,N
540759601022270,54,WV,Frontier,0,3.475942413,N
540759601022271,54,WV,Frontier,0,3.475942413,N
540759601022272,54,WV,Frontier,0,3.475942413,N
540759601022273,54,WV,Frontier,0,3.475942413,N
540759601022281,54,WV,Frontier,0,3.475942413,N
540759601022282,54,WV,Frontier,0,3.475942413,N
540759602001000,54,WV,Frontier,0,3.475942413,N
540759602001002,54,WV,Frontier,0,3.475942413,N
540759602001028,54,WV,Frontier,0,3.475942413,N
540759602003021,54,WV,Frontier,0,3.475942413,N
540759602003023,54,WV,Frontier,0,3.475942413,N
540759602003025,54,WV,Frontier,0,3.475942413,N
540759602003026,54,WV,Frontier,0,3.475942413,N
540759602003029,54,WV,Frontier,0,3.475942413,N
540759602003030,54,WV,Frontier,0,3.475942413,N
540759602003031,54,WV,Frontier,0,3.475942413,N
540759602003058,54,WV,Frontier,0,3.475942413,N
540759602003060,54,WV,Frontier,0,3.475942413,N
540759602003062,54,WV,Frontier,0,3.475942413,N
540759602003063,54,WV,Frontier,0,3.475942413,N
540759602003070,54,WV,Frontier,0,3.475942413,N
540759602003189,54,WV,Frontier,0,3.475942413,N
540759602003191,54,WV,Frontier,0,3.475942413,N
540759602003193,54,WV,Frontier,0,3.475942413,N
540759602003194,54,WV,Frontier,0,3.475942413,N
540759602003196,54,WV,Frontier,0,3.475942413,N
540759602003215,54,WV,Frontier,0,3.475942413,N
540759602004035,54,WV,Frontier,0,3.475942413,N
540759602004063,54,WV,Frontier,0,3.475942413,N
540759602004128,54,WV,Frontier,0,3.475942413,N
540759602004129,54,WV,Frontier,0,3.475942413,N
540759602004133,54,WV,Frontier,0,3.475942413,N
540759602004134,54,WV,Frontier,0,3.475942413,N
540759603001020,54,WV,Frontier,0,3.475942413,N
540759603001021,54,WV,Frontier,0,3.475942413,N
540759603001022,54,WV,Frontier,0,3.475942413,N
540759603001023,54,WV,Frontier,0,3.475942413,N
540759603001024,54,WV,Frontier,0,3.475942413,N
540759603001025,54,WV,Frontier,0,3.475942413,N
540759603001038,54,WV,Frontier,0,3.475942413,N
540759603001039,54,WV,Frontier,0,3.475942413,N
540759603001040,54,WV,Frontier,0,3.475942413,N
540759603001054,54,WV,Frontier,0,3.475942413,N
540759603001059,54,WV,Frontier,0,3.475942413,N
540759603001060,54,WV,Frontier,0,3.475942413,N
540759603001061,54,WV,Frontier,0,3.475942413,N
540759603001063,54,WV,Frontier,0,3.475942413,N
540759603001064,54,WV,Frontier,0,3.475942413,N
540759603001071,54,WV,Frontier,0,3.475942413,N
540759603001072,54,WV,Frontier,0,3.475942413,N
540759603001074,54,WV,Frontier,0,3.475942413,N
540759603001078,54,WV,Frontier,0,3.475942413,N
540759603001081,54,WV,Frontier,0,3.475942413,N
540759603001082,54,WV,Frontier,0,3.475942413,N
540759603001095,54,WV,Frontier,0,3.475942413,N
540759603001098,54,WV,Frontier,0,3.475942413,N
540759603001099,54,WV,Frontier,0,3.475942413,N
540759603001101,54,WV,Frontier,0,3.475942413,N
540759603001102,54,WV,Frontier,0,3.475942413,N
540759603001121,54,WV,Frontier,0,3.475942413,N
540759603001122,54,WV,Frontier,0,3.475942413,N
540759603001150,54,WV,Frontier,0,3.475942413,N
540759603001152,54,WV,Frontier,0,3.475942413,N
540759603001153,54,WV,Frontier,0,3.475942413,N
540759603001154,54,WV,Frontier,0,3.475942413,N
540759603001155,54,WV,Frontier,0,3.475942413,N
540759603001157,54,WV,Frontier,0,3.475942413,N
540759603001159,54,WV,Frontier,0,3.475942413,N
540759603001160,54,WV,Frontier,0,3.475942413,N
540759603001163,54,WV,Frontier,0,3.475942413,N
540759603001165,54,WV,Frontier,0,3.475942413,N
540759603001166,54,WV,Frontier,0,3.475942413,N
540759603001167,54,WV,Frontier,0,3.475942413,N
540759603001170,54,WV,Frontier,0,3.475942413,N
540759603001172,54,WV,Frontier,0,3.475942413,N
540759603001173,54,WV,Frontier,0,3.475942413,N
540759603001178,54,WV,Frontier,0,3.475942413,N
540759603001181,54,WV,Frontier,0,3.475942413,N
540759603001182,54,WV,Frontier,0,3.475942413,N
540759603001183,54,WV,Frontier,0,3.475942413,N
540759603001184,54,WV,Frontier,0,3.475942413,N
540759603001185,54,WV,Frontier,0,3.475942413,N
540759603001186,54,WV,Frontier,0,3.475942413,N
540759603001187,54,WV,Frontier,0,3.475942413,N
540759603002000,54,WV,Frontier,0,3.475942413,N
540759603002002,54,WV,Frontier,0,3.475942413,N
540759603002003,54,WV,Frontier,0,3.475942413,N
540759603002005,54,WV,Frontier,0,3.475942413,N
540759603002006,54,WV,Frontier,0,3.475942413,N
540759603002007,54,WV,Frontier,0,3.475942413,N
540759603002035,54,WV,Frontier,0,3.475942413,N
540759603002036,54,WV,Frontier,0,3.475942413,N
540759603002037,54,WV,Frontier,0,3.475942413,N
540759603002038,54,WV,Frontier,0,3.475942413,N
540759603002046,54,WV,Frontier,0,3.475942413,N
540759603002047,54,WV,Frontier,0,3.475942413,N
540759603002048,54,WV,Frontier,0,3.475942413,N
540759603002051,54,WV,Frontier,0,3.475942413,N
540759603002059,54,WV,Frontier,0,3.475942413,N
540759603002060,54,WV,Frontier,0,3.475942413,N
540759603002062,54,WV,Frontier,0,3.475942413,N
540759603002063,54,WV,Frontier,0,3.475942413,N
540759603002066,54,WV,Frontier,0,3.475942413,N
540759603002067,54,WV,Frontier,0,3.475942413,N
540759603002068,54,WV,Frontier,0,3.475942413,N
540759603002069,54,WV,Frontier,0,3.475942413,N
540759603002072,54,WV,Frontier,0,3.475942413,N
540759603002073,54,WV,Frontier,0,3.475942413,N
540759603002077,54,WV,Frontier,0,3.475942413,N
540759603002079,54,WV,Frontier,0,3.475942413,N
540759603002083,54,WV,Frontier,0,3.475942413,N
540759603002084,54,WV,Frontier,0,3.475942413,N
540759603002089,54,WV,Frontier,0,3.475942413,N
540759603002093,54,WV,Frontier,0,3.475942413,N
540759603002094,54,WV,Frontier,0,3.475942413,N
540759603002095,54,WV,Frontier,0,3.475942413,N
540759603002096,54,WV,Frontier,0,3.475942413,N
540759603002098,54,WV,Frontier,0,3.475942413,N
540759603002101,54,WV,Frontier,0,3.475942413,N
540759603002102,54,WV,Frontier,0,3.475942413,N
540759603002103,54,WV,Frontier,0,3.475942413,N
540759603002104,54,WV,Frontier,0,3.475942413,N
540759603002105,54,WV,Frontier,0,3.475942413,N
540759603002106,54,WV,Frontier,0,3.475942413,N
540759603002109,54,WV,Frontier,0,3.475942413,N
540759603002110,54,WV,Frontier,0,3.475942413,N
540759603002111,54,WV,Frontier,0,3.475942413,N
540759603002112,54,WV,Frontier,0,3.475942413,N
540759603002113,54,WV,Frontier,0,3.475942413,N
540759603002114,54,WV,Frontier,0,3.475942413,N
540759603002115,54,WV,Frontier,0,3.475942413,N
540759603002116,54,WV,Frontier,0,3.475942413,N
540759603002117,54,WV,Frontier,0,3.475942413,N
540759603002118,54,WV,Frontier,0,3.475942413,N
540759603002119,54,WV,Frontier,0,3.475942413,N
540759603002127,54,WV,Frontier,0,3.475942413,N
540759603002128,54,WV,Frontier,0,3.475942413,N
540759603002129,54,WV,Frontier,0,3.475942413,N
540759603002131,54,WV,Frontier,0,3.475942413,N
540759603002146,54,WV,Frontier,0,3.475942413,N
540759603002147,54,WV,Frontier,0,3.475942413,N
540759603002148,54,WV,Frontier,0,3.475942413,N
540759603002149,54,WV,Frontier,0,3.475942413,N
540759603002150,54,WV,Frontier,0,3.475942413,N
540759603002151,54,WV,Frontier,0,3.475942413,N
540759603002161,54,WV,Frontier,0,3.475942413,N
540759603002162,54,WV,Frontier,0,3.475942413,N
540759603002163,54,WV,Frontier,0,3.475942413,N
540759603002165,54,WV,Frontier,0,3.475942413,N
540759603002166,54,WV,Frontier,0,3.475942413,N
540759603002167,54,WV,Frontier,0,3.475942413,N
540759603002169,54,WV,Frontier,0,3.475942413,N
540759603002171,54,WV,Frontier,0,3.475942413,N
540759603002172,54,WV,Frontier,0,3.475942413,N
540759603002175,54,WV,Frontier,0,3.475942413,N
540759603002176,54,WV,Frontier,0,3.475942413,N
540759603002177,54,WV,Frontier,0,3.475942413,N
540759603002178,54,WV,Frontier,0,3.475942413,N
540759603002179,54,WV,Frontier,0,3.475942413,N
540759603002181,54,WV,Frontier,0,3.475942413,N
540759603002196,54,WV,Frontier,0,3.475942413,N
540759603002197,54,WV,Frontier,0,3.475942413,N
540759603002199,54,WV,Frontier,0,3.475942413,N
540759603002211,54,WV,Frontier,0,3.475942413,N
540779638001077,54,WV,Frontier,0,3.475942413,N
540779638001087,54,WV,Frontier,0,3.475942413,N
540779638001093,54,WV,Frontier,0,3.475942413,N
540779638002139,54,WV,Frontier,0,3.475942413,N
540779638002140,54,WV,Frontier,0,3.475942413,N
540779638002150,54,WV,Frontier,0,3.475942413,N
540779638002152,54,WV,Frontier,0,3.475942413,N
540779638002167,54,WV,Frontier,0,3.475942413,N
540779638002168,54,WV,Frontier,0,3.475942413,N
540779638002171,54,WV,Frontier,0,3.475942413,N
540779638002177,54,WV,Frontier,0,3.475942413,N
540779638002178,54,WV,Frontier,0,3.475942413,N
540779638002179,54,WV,Frontier,0,3.475942413,N
540779638002180,54,WV,Frontier,0,3.475942413,N
540779638002181,54,WV,Frontier,0,3.475942413,N
540779638004001,54,WV,Frontier,0,3.475942413,N
540779638004002,54,WV,Frontier,0,3.475942413,N
540779638004003,54,WV,Frontier,0,3.475942413,N
540779638004004,54,WV,Frontier,0,3.475942413,N
540779638004013,54,WV,Frontier,0,3.475942413,N
540779638004015,54,WV,Frontier,0,3.475942413,N
540779638004016,54,WV,Frontier,0,3.475942413,N
540779638004017,54,WV,Frontier,0,3.475942413,N
540779638004018,54,WV,Frontier,0,3.475942413,N
540779638004019,54,WV,Frontier,0,3.475942413,N
540779638004020,54,WV,Frontier,0,3.475942413,N
540779638004021,54,WV,Frontier,0,3.475942413,N
540779638004022,54,WV,Frontier,0,3.475942413,N
540779638004023,54,WV,Frontier,0,3.475942413,N
540779638004024,54,WV,Frontier,0,3.475942413,N
540779638004025,54,WV,Frontier,0,3.475942413,N
540779638004026,54,WV,Frontier,0,3.475942413,N
540779638004027,54,WV,Frontier,0,3.475942413,N
540779638004028,54,WV,Frontier,0,3.475942413,N
540779638004029,54,WV,Frontier,0,3.475942413,N
540779638004030,54,WV,Frontier,0,3.475942413,N
540779638004031,54,WV,Frontier,0,3.475942413,N
540779641001051,54,WV,Frontier,0,3.475942413,N
540779641001052,54,WV,Frontier,0,3.475942413,N
540779641001054,54,WV,Frontier,0,3.475942413,N
540779641001055,54,WV,Frontier,0,3.475942413,N
540779641001061,54,WV,Frontier,0,3.475942413,N
540779641001063,54,WV,Frontier,0,3.475942413,N
540779641001067,54,WV,Frontier,0,3.475942413,N
540779641001071,54,WV,Frontier,0,3.475942413,N
540779641003037,54,WV,Frontier,0,3.475942413,N
540779641003039,54,WV,Frontier,0,3.475942413,N
540779641003040,54,WV,Frontier,0,3.475942413,N
540779641003041,54,WV,Frontier,0,3.475942413,N
540779641003054,54,WV,Frontier,0,3.475942413,N
540779641003057,54,WV,Frontier,0,3.475942413,N
540779641003072,54,WV,Frontier,0,3.475942413,N
540779641003074,54,WV,Frontier,0,3.475942413,N
540779641003075,54,WV,Frontier,0,3.475942413,N
540779641003076,54,WV,Frontier,0,3.475942413,N
540779641003077,54,WV,Frontier,0,3.475942413,N
540779641003090,54,WV,Frontier,0,3.475942413,N
540779641003092,54,WV,Frontier,0,3.475942413,N
540779641003093,54,WV,Frontier,0,3.475942413,N
540779642002004,54,WV,Frontier,0,3.475942413,N
540779642002013,54,WV,Frontier,0,3.475942413,N
540779642002051,54,WV,Frontier,0,3.475942413,N
540779642002144,54,WV,Frontier,0,3.475942413,N
540779642002170,54,WV,Frontier,0,3.475942413,N
540779642004090,54,WV,Frontier,0,3.475942413,N
540779642004091,54,WV,Frontier,0,3.475942413,N
540779642004101,54,WV,Frontier,0,3.475942413,N
540779643004052,54,WV,Frontier,0,3.475942413,N
540779643004069,54,WV,Frontier,0,3.475942413,N
540839663002024,54,WV,Frontier,0,3.475942413,N
540839663002027,54,WV,Frontier,0,3.475942413,N
540839663002095,54,WV,Frontier,0,3.475942413,N
540839663002096,54,WV,Frontier,0,3.475942413,N
540839663002097,54,WV,Frontier,0,3.475942413,N
540839663002098,54,WV,Frontier,0,3.475942413,N
540839663002099,54,WV,Frontier,0,3.475942413,N
540839663002100,54,WV,Frontier,0,3.475942413,N
540839663002101,54,WV,Frontier,0,3.475942413,N
540839663002102,54,WV,Frontier,0,3.475942413,N
540839663002103,54,WV,Frontier,0,3.475942413,N
540839663002105,54,WV,Frontier,0,3.475942413,N
540839663002107,54,WV,Frontier,0,3.475942413,N
540839663002108,54,WV,Frontier,0,3.475942413,N
540839663002110,54,WV,Frontier,0,3.475942413,N
540839663002111,54,WV,Frontier,0,3.475942413,N
540839663002112,54,WV,Frontier,0,3.475942413,N
540839663002113,54,WV,Frontier,0,3.475942413,N
540839663002114,54,WV,Frontier,0,3.475942413,N
540839663002116,54,WV,Frontier,0,3.475942413,N
540839663002117,54,WV,Frontier,0,3.475942413,N
540839663002118,54,WV,Frontier,0,3.475942413,N
540839663002119,54,WV,Frontier,0,3.475942413,N
540839663002120,54,WV,Frontier,0,3.475942413,N
540839663002121,54,WV,Frontier,0,3.475942413,N
540839663002135,54,WV,Frontier,0,3.475942413,N
540839663002136,54,WV,Frontier,0,3.475942413,N
540839663002137,54,WV,Frontier,0,3.475942413,N
540839663002138,54,WV,Frontier,0,3.475942413,N
540839663002139,54,WV,Frontier,0,3.475942413,N
540839663002140,54,WV,Frontier,0,3.475942413,N
540839663002141,54,WV,Frontier,0,3.475942413,N
540839663002142,54,WV,Frontier,0,3.475942413,N
540839663002143,54,WV,Frontier,0,3.475942413,N
540839663002147,54,WV,Frontier,0,3.475942413,N
540839663002187,54,WV,Frontier,0,3.475942413,N
540839665003077,54,WV,Frontier,0,3.475942413,N
540839665003079,54,WV,Frontier,0,3.475942413,N
540839665003081,54,WV,Frontier,0,3.475942413,N
540839665003085,54,WV,Frontier,0,3.475942413,N
540839665003086,54,WV,Frontier,0,3.475942413,N
540839665004070,54,WV,Frontier,0,3.475942413,N
540839665004133,54,WV,Frontier,0,3.475942413,N
540879631002104,54,WV,Frontier,0,3.475942413,N
540879631002105,54,WV,Frontier,0,3.475942413,N
540879631003021,54,WV,Frontier,0,3.475942413,N
540879631003029,54,WV,Frontier,0,3.475942413,N
540879631003031,54,WV,Frontier,0,3.475942413,N
540890008001063,54,WV,Frontier,0,3.475942413,N
540939652001018,54,WV,Frontier,0,3.475942413,N
540939652001019,54,WV,Frontier,0,3.475942413,N
540939652001020,54,WV,Frontier,0,3.475942413,N
540939652001023,54,WV,Frontier,0,3.475942413,N
540939652001025,54,WV,Frontier,0,3.475942413,N
540939652001027,54,WV,Frontier,0,3.475942413,N
540939652001030,54,WV,Frontier,0,3.475942413,N
540939652001031,54,WV,Frontier,0,3.475942413,N
540939652001034,54,WV,Frontier,0,3.475942413,N
540939652001035,54,WV,Frontier,0,3.475942413,N
540939652001040,54,WV,Frontier,0,3.475942413,N
540939652001041,54,WV,Frontier,0,3.475942413,N
540939652001042,54,WV,Frontier,0,3.475942413,N
540939652001043,54,WV,Frontier,0,3.475942413,N
540939652001044,54,WV,Frontier,0,3.475942413,N
540939652001046,54,WV,Frontier,0,3.475942413,N
540939652001049,54,WV,Frontier,0,3.475942413,N
540939652001050,54,WV,Frontier,0,3.475942413,N
540939652001051,54,WV,Frontier,0,3.475942413,N
540939652001052,54,WV,Frontier,0,3.475942413,N
540939652001053,54,WV,Frontier,0,3.475942413,N
540939652001054,54,WV,Frontier,0,3.475942413,N
540939652001056,54,WV,Frontier,0,3.475942413,N
540939652001057,54,WV,Frontier,0,3.475942413,N
540939652001058,54,WV,Frontier,0,3.475942413,N
540939652001059,54,WV,Frontier,0,3.475942413,N
540939652001060,54,WV,Frontier,0,3.475942413,N
540939652001061,54,WV,Frontier,0,3.475942413,N
540939652001062,54,WV,Frontier,0,3.475942413,N
540939652001063,54,WV,Frontier,0,3.475942413,N
540939652001064,54,WV,Frontier,0,3.475942413,N
540939652001065,54,WV,Frontier,0,3.475942413,N
540939652001066,54,WV,Frontier,0,3.475942413,N
540939652001067,54,WV,Frontier,0,3.475942413,N
540939652001068,54,WV,Frontier,0,3.475942413,N
540939652001069,54,WV,Frontier,0,3.475942413,N
540939652001070,54,WV,Frontier,0,3.475942413,N
540939652001071,54,WV,Frontier,0,3.475942413,N
540939652001072,54,WV,Frontier,0,3.475942413,N
540939652001073,54,WV,Frontier,0,3.475942413,N
540939652001074,54,WV,Frontier,0,3.475942413,N
540939652001078,54,WV,Frontier,0,3.475942413,N
540939652001079,54,WV,Frontier,0,3.475942413,N
540939652001080,54,WV,Frontier,0,3.475942413,N
540939652001081,54,WV,Frontier,0,3.475942413,N
540939652001082,54,WV,Frontier,0,3.475942413,N
540939652001083,54,WV,Frontier,0,3.475942413,N
540939652001084,54,WV,Frontier,0,3.475942413,N
540939652001085,54,WV,Frontier,0,3.475942413,N
540939652001086,54,WV,Frontier,0,3.475942413,N
540939652001087,54,WV,Frontier,0,3.475942413,N
540939652001088,54,WV,Frontier,0,3.475942413,N
540939652001089,54,WV,Frontier,0,3.475942413,N
540939652001090,54,WV,Frontier,0,3.475942413,N
540939652001093,54,WV,Frontier,0,3.475942413,N
540939652001094,54,WV,Frontier,0,3.475942413,N
540939652001095,54,WV,Frontier,0,3.475942413,N
540939652001096,54,WV,Frontier,0,3.475942413,N
540939652001097,54,WV,Frontier,0,3.475942413,N
540939652001098,54,WV,Frontier,0,3.475942413,N
540939652001099,54,WV,Frontier,0,3.475942413,N
540939652001100,54,WV,Frontier,0,3.475942413,N
540939652001101,54,WV,Frontier,0,3.475942413,N
540939652001103,54,WV,Frontier,0,3.475942413,N
540939652001104,54,WV,Frontier,0,3.475942413,N
540939652001111,54,WV,Frontier,0,3.475942413,N
540939652001112,54,WV,Frontier,0,3.475942413,N
540939652001127,54,WV,Frontier,0,3.475942413,N
540939652001133,54,WV,Frontier,0,3.475942413,N
540939652001135,54,WV,Frontier,0,3.475942413,N
540939652001136,54,WV,Frontier,0,3.475942413,N
540939652001137,54,WV,Frontier,0,3.475942413,N
540939652001138,54,WV,Frontier,0,3.475942413,N
540939652001139,54,WV,Frontier,0,3.475942413,N
540939652001155,54,WV,Frontier,0,3.475942413,N
540939652001156,54,WV,Frontier,0,3.475942413,N
540939652001157,54,WV,Frontier,0,3.475942413,N
540939652001160,54,WV,Frontier,0,3.475942413,N
540939652001161,54,WV,Frontier,0,3.475942413,N
540939652001168,54,WV,Frontier,0,3.475942413,N
540939652001169,54,WV,Frontier,0,3.475942413,N
540939653001071,54,WV,Frontier,0,3.475942413,N
540939653001075,54,WV,Frontier,0,3.475942413,N
540939653001085,54,WV,Frontier,0,3.475942413,N
